5.761022, -1.676493, 200
5.886258, -1.398021, 200
5.997937, -1.111191, 200
6.095535, -0.816670, 200
6.178561, -0.515154, 200
6.246559, -0.207370, 200
6.299109, 0.105928, 200
6.335831, 0.423958, 200
6.356383, 0.745915, 200
6.360465, 1.070972, 200
6.347820, 1.398280, 200
6.318232, 1.726974, 200
6.271535, 2.056173, 200
6.207605, 2.384982, 200
6.126367, 2.712494, 200
6.027793, 3.037797, 200
5.911903, 3.359971, 200
5.778767, 3.678091, 200
5.628503, 3.991234, 200
5.461280, 4.298479, 200
5.277316, 4.598906, 200
5.076877, 4.891607, 200
4.860281, 5.175680, 200
4.627894, 5.450238, 200
4.380129, 5.714409, 200
4.117450, 5.967336, 200
3.840366, 6.208187, 200
3.549432, 6.436150, 200
3.245250, 6.650440, 200
2.928465, 6.850299, 200
2.599765, 7.035000, 200
2.259878, 7.203850, 200
1.909575, 7.356190, 200
1.549661, 7.491399, 200
1.180979, 7.608895, 200
0.804406, 7.708141, 200
0.420852, 7.788638, 200
0.031256, 7.849938, 200
-0.363417, 7.891637, 200
-0.762174, 7.913381, 200
-1.164000, 7.914866, 200
-1.567862, 7.895841, 200
-1.972708, 7.856107, 200
-2.377470, 7.795520, 200
-2.781070, 7.713991, 200
-3.182420, 7.611485, 200
-3.580428, 7.488026, 200
-3.973995, 7.343696, 200
-4.362025, 7.178631, 200
-4.743423, 6.993028, 200
-5.117101, 6.787140, 200
-5.481980, 6.561280, 200
-5.836992, 6.315815, 200
-6.181086, 6.051172, 200
-6.513226, 5.767832, 200
-6.832400, 5.466335, 200
-7.137619, 5.147271, 200
-7.427920, 4.811289, 200
-7.702373, 4.459086, 200
-7.960079, 4.091412, 200
-8.200172, 3.709066, 200
-8.421830, 3.312896, 200
-8.624267, 2.903795, 200
-8.806742, 2.482699, 200
-8.968561, 2.050587, 200
-9.109078, 1.608478, 200
-9.227696, 1.157426, 200
-9.323871, 0.698523, 200
-9.397115, 0.232889, 200
-9.446994, -0.238323, 200
-9.473135, -0.713936, 200
-9.475223, -1.192748, 200
-9.453003, -1.673537, 200
-9.406285, -2.155065, 200
-9.334939, -2.636078, 200
-9.238903, -3.115312, 200
-9.118177, -3.591495, 200
-8.972830, -4.063352, 200
-8.802992, -4.529605, 200
-8.608866, -4.988981, 200
-8.390715, -5.440211, 200
-8.148874, -5.882037, 200
-7.883739, -6.313214, 200
-7.595774, -6.732511, 200
-7.285510, -7.138722, 200
-6.953537, -7.530659, 200
-6.600512, -7.907164, 200
-6.227153, -8.267108, 200
-5.834236, -8.609395, 200
-5.422600, -8.932968, 200
-4.993138, -9.236805, 200
-4.546799, -9.519933, 200
-4.084585, -9.781419, 200
-3.607550, -10.020383, 200
-3.116795, -10.235995, 200
-2.613469, -10.427477, 200
-2.098763, -10.594111, 200
-1.573908, -10.735237, 200
-1.040174, -10.850255, 200
-0.498866, -10.938630, 200
0.048683, -10.999892, 200
0.601107, -11.033638, 200
1.157020, -11.039534, 200
1.715011, -11.017315, 200
2.273654, -10.966791, 200
2.831509, -10.887840, 200
3.387122, -10.780418, 200
3.939038, -10.644552, 200
4.485796, -10.480345, 200
5.025936, -10.287977, 200
5.558005, -10.067700, 200
6.080557, -9.819844, 200
6.592160, -9.544812, 200
7.091398, -9.243082, 200
7.576877, -8.915208, 200
8.047226, -8.561813, 200
8.501103, -8.183596, 200
8.937198, -7.781323, 200
9.354237, -7.355832, 200
9.750984, -6.908026, 200
10.126248, -6.438875, 200
10.478883, -5.949413, 200
10.807794, -5.440734, 200
11.111939, -4.913992, 200
11.390330, -4.370397, 200
11.642043, -3.811212, 200
11.866211, -3.237751, 200
12.062036, -2.651376, 200
12.228785, -2.053492, 200
12.365795, -1.445546, 200
12.472478, -0.829024, 200
12.548318, -0.205442, 200
12.592876, 0.423650, 200
12.605790, 1.056679, 200
12.586778, 1.692047, 200
12.535640, 2.328139, 200
12.452257, 2.963326, 200
12.336593, 3.595968, 200
12.188694, 4.224420, 200
12.008694, 4.847036, 200
11.796808, 5.462171, 200
11.553336, 6.068190, 200
11.278663, 6.663465, 200
10.973256, 7.246389, 200
10.637668, 7.815370, 200
10.272532, 8.368846, 200
9.878564, 8.905278, 200
9.456558, 9.423164, 200
9.007387, 9.921037, 200
8.532003, 10.397472, 200
8.031429, 10.851090, 200
7.506764, 11.280559, 200
6.959174, 11.684601, 200
6.389897, 12.061995, 200
5.800231, 12.411580, 200
5.191540, 12.732259, 200
4.565245, 13.023000, 200
3.922823, 13.282845, 200
3.265802, 13.510904, 200
2.595761, 13.706368, 200
1.914321, 13.868503, 200
1.223145, 13.996657, 200
0.523933, 14.090262, 200
-0.181583, 14.148835, 200
-0.891642, 14.171978, 200
-1.604462, 14.159386, 200
-2.318236, 14.110839, 200
-3.031149, 14.026213, 200
-3.741370, 13.905472, 200
-4.447066, 13.748676, 200
-5.146402, 13.555978, 200
-5.837547, 13.327623, 200
-6.518679, 13.063951, 200
-7.187991, 12.765394, 200
-7.843690, 12.432478, 200
-8.484012, 12.065821, 200
-9.107217, 11.666131, 200
-9.711598, 11.234205, 200
-10.295485, 10.770932, 200
-10.857253, 10.277284, 200
-11.395319, 9.754318, 200
-11.908152, 9.203174, 200
-12.394278, 8.625073, 200
-12.852279, 8.021311, 200
-13.280802, 7.393260, 200
-13.678561, 6.742363, 200
-14.044341, 6.070131, 200
-14.377000, 5.378139, 200
-14.675475, 4.668023, 200
-14.938784, 3.941476, 200
-15.166029, 3.200246, 200
-15.356398, 2.446126, 200
-15.509171, 1.680957, 200
-15.623717, 0.906617, 200
-15.699502, 0.125022, 200
-15.736086, -0.661884, 200
-15.733128, -1.452128, 200
-15.690386, -2.243720, 200
-15.607719, -3.034651, 200
-15.485087, -3.822904, 200
-15.322552, -4.606453, 200
-15.120279, -5.383275, 200
-14.878538, -6.151350, 200
-14.597699, -6.908668, 200
-14.278234, -7.653236, 200
-13.920721, -8.383080, 200
-13.525835, -9.096252, 200
-13.094352, -9.790835, 200
-12.627147, -10.464950, 200
-12.125191, -11.116755, 200
-11.589551, -11.744458, 200
-11.021387, -12.346317, 200
-10.421945, -12.920645, 200
-9.792565, -13.465815, 200
-9.134666, -13.980268, 200
-8.449751, -14.462511, 200
-7.739400, -14.911126, 200
-7.005269, -15.324774, 200
-6.249084, -15.702196, 200
-5.472635, -16.042218, 200
-4.677777, -16.343757, 200
-3.866422, -16.605821, 200
-3.040535, -16.827512, 200
-2.202130, -17.008031, 200
-1.353265, -17.146681, 200
-0.496035, -17.242867, 200
0.367431, -17.296098, 200
1.234976, -17.305991, 200
2.104419, -17.272273, 200
2.973563, -17.194779, 200
3.840199, -17.073455, 200
4.702114, -16.908360, 200
5.557090, -16.699663, 200
6.402919, -16.447648, 200
7.237401, -16.152709, 200
8.058355, -15.815354, 200
8.863620, -15.436199, 200
9.651065, -15.015973, 200
10.418592, -14.555512, 200
11.164142, -14.055762, 200
11.885701, -13.517770, 200
12.581305, -12.942692, 200
13.249046, -12.331779, 200
13.887077, -11.686385, 200
14.493615, -11.007957, 200
15.066950, -10.298035, 200
15.605445, -9.558247, 200
16.107545, -8.790306, 200
16.571779, -7.996007, 200
16.996764, -7.177221, 200
17.381211, -6.335891, 200
17.723925, -5.474030, 200
18.023813, -4.593710, 200
18.279885, -3.697066, 200
18.491258, -2.786282, 200
18.657158, -1.863592, 200
18.776920, -0.931270, 200
18.849998, 0.008371, 200
18.875959, 0.952989, 200
18.854487, 1.900216, 200
18.785388, 2.847667, 200
18.668586, 3.792941, 200
18.504127, 4.733633, 200
18.292179, 5.667336, 200
18.033031, 6.591647, 200
17.727093, 7.504176, 200
17.374899, 8.402551, 200
16.977101, 9.284424, 200
16.534471, 10.147476, 200
16.047899, 10.989424, 200
15.518392, 11.808027, 200
14.947070, 12.601095, 200
14.335167, 13.366487, 200
13.684026, 14.102125, 200
12.995094, 14.805996, 200
12.269925, 15.476157, 200
11.510172, 16.110740, 200
10.717582, 16.707960, 200
9.893997, 17.266118, 200
9.041346, 17.783604, 200
8.161641, 18.258905, 200
7.256974, 18.690608, 200
6.329508, 19.077404, 200
5.381479, 19.418089, 200
4.415182, 19.711574, 200
3.432973, 19.956884, 200
2.437257, 20.153158, 200
1.430488, 20.299660, 200
0.415157, 20.395775, 200
-0.606208, 20.441013, 200
-1.631053, 20.435011, 200
-2.656804, 20.377534, 200
-3.680870, 20.268478, 200
-4.700653, 20.107868, 200
-5.713554, 19.895861, 200
-6.716978, 19.632746, 200
-7.708341, 19.318941, 200
-8.685080, 18.954996, 200
-9.644654, 18.541592, 200
-10.584556, 18.079538, 200
-11.502314, 17.569768, 200
-12.395505, 17.013346, 200
-13.261753, 16.411457, 200
-14.098740, 15.765406, 200
-14.904214, 15.076618, 200
-15.675989, 14.346633, 200
-16.411957, 13.577101, 200
-17.110089, 12.769783, 200
-17.768444, 11.926542, 200
-18.385172, 11.049341, 200
-18.958522, 10.140239, 200
-19.486843, 9.201384, 200
-19.968590, 8.235011, 200
-20.402332, 7.243434, 200
-20.786751, 6.229043, 200
-21.120649, 5.194294, 200
-21.402949, 4.141710, 200
-21.632703, 3.073866, 200
-21.809090, 1.993391, 200
-21.931420, 0.902956, 200
-21.999138, -0.194729, 200
-22.011826, -1.296925, 200
-21.969202, -2.400869, 200
-21.871123, -3.503780, 200
-21.717587, -4.602869, 200
-21.508733, -5.695342, 200
-21.244838, -6.778411, 200
-20.926323, -7.849299, 200
-20.553748, -8.905247, 200
-20.127813, -9.943523, 200
-19.649354, -10.961427, 200
-19.119348, -11.956297, 200
-18.538903, -12.925520, 200
-17.909263, -13.866536, 200
-17.231798, -14.776844, 200
-16.508010, -15.654013, 200
-15.739521, -16.495680, 200
-14.928076, -17.299568, 200
-14.075534, -18.063481, 200
-13.183869, -18.785316, 200
-12.255159, -19.463069, 200
-11.291589, -20.094838, 200
-10.295439, -20.678828, 200
-9.269081, -21.213360, 200
-8.214976, -21.696870, 200
-7.135663, -22.127919, 200
-6.033759, -22.505194, 200
-4.911945, -22.827512, 200
-3.772968, -23.093824, 200
-2.619629, -23.303220, 200
-1.454774, -23.454928, 200
-0.281296, -23.548320, 200
0.897884, -23.582913, 200
2.079813, -23.558372, 200
3.261522, -23.474507, 200
4.440030, -23.331280, 200
5.612350, -23.128803, 200
6.775499, -22.867337, 200
7.926504, -22.547295, 200
9.062413, -22.169239, 200
10.180296, -21.733881, 200
11.277260, -21.242079, 200
12.350451, -20.694839, 200
13.397065, -20.093311, 200
14.414350, -19.438789, 200
15.399623, -18.732702, 200
16.350264, -17.976620, 200
17.263737, -17.172242, 200
18.137583, -16.321400, 200
18.969438, -15.426047, 200
19.757033, -14.488259, 200
20.498200, -13.510229, 200
21.190884, -12.494256, 200
21.833140, -11.442749, 200
22.423144, -10.358215, 200
22.959198, -9.243253, 200
23.439733, -8.100551, 200
23.863313, -6.932879, 200
24.228641, -5.743078, 200
24.534563, -4.534060, 200
24.780070, -3.308794, 200
24.964301, -2.070304, 200
25.086548, -0.821658, 200
25.146254, 0.434037, 200
25.143022, 1.693643, 200
25.076610, 2.954004, 200
24.946934, 4.211944, 200
24.754072, 5.464285, 200
24.498261, 6.707848, 200
24.179896, 7.939466, 200
23.799535, 9.155988, 200
23.357894, 10.354289, 200
22.855844, 11.531279, 200
22.294415, 12.683909, 200
21.674791, 13.809180, 200
20.998305, 14.904150, 200
20.266441, 15.965944, 200
19.480830, 16.991756, 200
18.643241, 17.978865, 200
17.755584, 18.924633, 200
16.819902, 19.826520, 200
15.838369, 20.682083, 200
14.813280, 21.488991, 200
13.747050, 22.245025, 200
12.642208, 22.948084, 200
11.501390, 23.596197, 200
10.327332, 24.187522, 200
9.122864, 24.720353, 200
7.890905, 25.193126, 200
6.634453, 25.604424, 200
5.356581, 25.952978, 200
4.060425, 26.237672, 200
2.749181, 26.457551, 200
1.426094, 26.611816, 200
0.094453, 26.699833, 200
-1.242423, 26.721132, 200
-2.581186, 26.675410, 200
-3.918472, 26.562531, 200
-5.250908, 26.382531, 200
-6.575122, 26.135613, 200
-7.887748, 25.822150, 200
-9.185438, 25.442685, 200
-10.464871, 24.997929, 200
-11.722757, 24.488762, 200
-12.955851, 23.916227, 200
-14.160956, 23.281534, 200
-15.334936, 22.586052, 200
-16.474722, 21.831309, 200
-17.577319, 21.018988, 200
-18.639816, 20.150925, 200
-19.659392, 19.229101, 200
-20.633324, 18.255641, 200
-21.558996, 17.232809, 200
-22.433902, 16.163000, 200
-23.255656, 15.048736, 200
-24.021999, 13.892662, 200
-24.730801, 12.697538, 200
-25.380072, 11.466230, 200
-25.967964, 10.201708, 200
-26.492777, 8.907035, 200
-26.952964, 7.585362, 200
-27.347137, 6.239918, 200
-27.674069, 4.874006, 200
-27.932696, 3.490988, 200
-28.122126, 2.094286, 200
-28.241636, 0.687364, 200
-28.290679, -0.726271, 200
-28.268882, -2.143088, 200
-28.176049, -3.559532, 200
-28.012164, -4.972037, 200
-27.777390, -6.377036, 200
-27.472069, -7.770966, 200
-27.096722, -9.150283, 200
-26.652047, -10.511464, 200
-26.138923, -11.851021, 200
-25.558402, -13.165508, 200
-24.911709, -14.451532, 200
-24.200241, -15.705757, 200
-23.425565, -16.924919, 200
-22.589411, -18.105829, 200
-21.693668, -19.245383, 200
-20.740386, -20.340572, 200
-19.731765, -21.388489, 200
-18.670151, -22.386335, 200
-17.558033, -23.331427, 200
-16.398035, -24.221209, 200
-15.192912, -25.053252, 200
-13.945542, -25.825266, 200
-12.658917, -26.535105, 200
-11.336140, -27.180773, 200
-9.980417, -27.760427, 200
-8.595044, -28.272384, 200
-7.183406, -28.715130, 200
-5.748965, -29.087315, 200
-4.295252, -29.387766, 200
-2.825857, -29.615486, 200
-1.344424, -29.769658, 200
0.145363, -29.849646, 200
1.639784, -29.855001, 200
3.135096, -29.785461, 200
4.627543, -29.640949, 200
6.113362, -29.421579, 200
7.588794, -29.127654, 200
9.050095, -28.759664, 200
10.493542, -28.318291, 200
11.915447, -27.804399, 200
13.312164, -27.219043, 200
14.680097, -26.563457, 200
16.015712, -25.839059, 200
17.315544, -25.047444, 200
18.576207, -24.190381, 200
19.794404, -23.269811, 200
20.966931, -22.287839, 200
22.090693, -21.246736, 200
23.162704, -20.148924, 200
24.180100, -18.996980, 200
25.140147, -17.793623, 200
26.040243, -16.541712, 200
26.877932, -15.244237, 200
27.650906, -13.904311, 200
28.357013, -12.525167, 200
28.994261, -11.110145, 200
29.560827, -9.662686, 200
30.055059, -8.186324, 200
30.475483, -6.684679, 200
30.820805, -5.161444, 200
31.089916, -3.620379, 200
31.281896, -2.065300, 200
31.396018, -0.500072, 200
31.431745, 1.071403, 200
31.388739, 2.645195, 200
31.266858, 4.217356, 200
31.066158, 5.783929, 200
30.786894, 7.340958, 200
30.429519, 8.884501, 200
29.994686, 10.410634, 200
29.483243, 11.915468, 200
28.896234, 13.395154, 200
28.234898, 14.845892, 200
27.500664, 16.263948, 200
26.695148, 17.645654, 200
25.820151, 18.987424, 200
24.877658, 20.285762, 200
23.869824, 21.537270, 200
22.798980, 22.738657, 200
21.667621, 23.886747, 200
20.478403, 24.978491, 200
19.234134, 26.010970, 200
17.937772, 26.981407, 200
16.592412, 27.887172, 200
15.201285, 28.725789, 200
13.767745, 29.494944, 200
12.295264, 30.192491, 200
10.787422, 30.816457, 200
9.247900, 31.365050, 200
7.680469, 31.836660, 200
6.088983, 32.229866, 200
4.477366, 32.543443, 200
2.849607, 32.776359, 200
1.209746, 32.927785, 200
-0.438133, 32.997091, 200
-2.089914, 32.983856, 200
-3.741460, 32.887862, 200
-5.388620, 32.709101, 200
-7.027242, 32.447771, 200
-8.653185, 32.104282, 200
-10.262325, 31.679247, 200
-11.850569, 31.173491, 200
-13.413865, 30.588041, 200
-14.948210, 29.924129, 200
-16.449663, 29.183190, 200
-17.914355, 28.366854, 200
-19.338496, 27.476946, 200
-20.718388, 26.515484, 200
-22.050433, 25.484670, 200
-23.331143, 24.386887, 200
-24.557149, 23.224695, 200
-25.725208, 22.000822, 200
-26.832217, 20.718159, 200
-27.875213, 19.379757, 200
-28.851389, 17.988811, 200
-29.758096, 16.548662, 200
-30.592852, 15.062782, 200
-31.353350, 13.534769, 200
-32.037461, 11.968337, 200
-32.643245, 10.367309, 200
-33.168950, 8.735604, 200
-33.613023, 7.077232, 200
-33.974110, 5.396280, 200
-34.251064, 3.696904, 200
-34.442945, 1.983318, 200
-34.549023, 0.259786, 200
-34.568785, -1.469394, 200
-34.501930, -3.199894, 200
-34.348377, -4.927373, 200
-34.108261, -6.647483, 200
-33.781936, -8.355884, 200
-33.369974, -10.048250, 200
-32.873163, -11.720288, 200
-32.292508, -13.367738, 200
-31.629227, -14.986393, 200
-30.884750, -16.572108, 200
-30.060713, -18.120804, 200
-29.158960, -19.628488, 200
-28.181534, -21.091257, 200
-27.130674, -22.505311, 200
-26.008811, -23.866960, 200
-24.818560, -25.172636, 200
-23.562716, -26.418902, 200
-22.244248, -27.602462, 200
-20.866290, -28.720166, 200
-19.432133, -29.769023, 200
-17.945221, -30.746204, 200
-16.409139, -31.649055, 200
-14.827605, -32.475100, 200
-13.204464, -33.222051, 200
-11.543673, -33.887809, 200
-9.849299, -34.470477, 200
-8.125501, -34.968360, 200
-6.376525, -35.379972, 200
-4.606693, -35.704039, 200
-2.820389, -35.939503, 200
-1.022054, -36.085529, 200
0.783833, -36.141501, 200
2.592756, -36.107030, 200
4.400185, -35.981952, 200
6.201576, -35.766331, 200
7.992391, -35.460460, 200
9.768104, -35.064856, 200
11.524217, -34.580268, 200
13.256267, -34.007666, 200
14.959840, -33.348248, 200
16.630582, -32.603432, 200
18.264207, -31.774852, 200
19.856515, -30.864362, 200
21.403395, -29.874022, 200
22.900840, -28.806102, 200
24.344958, -27.663072, 200
25.731977, -26.447596, 200
27.058263, -25.162530, 200
28.320320, -23.810911, 200
29.514807, -22.395951, 200
30.638545, -20.921032, 200
31.688520, -19.389694, 200
32.661898, -17.805628, 200
33.556032, -16.172670, 200
34.368462, -14.494785, 200
35.096932, -12.776067, 200
35.739387, -11.020718, 200
36.293985, -9.233047, 200
36.759099, -7.417455, 200
37.133323, -5.578424, 200
37.415476, -3.720507, 200
37.604604, -1.848318, 200
37.699985, 0.033484, 200
37.701132, 1.920199, 200
37.607791, 3.807106, 200
37.419947, 5.689470, 200
37.137821, 7.562555, 200
36.761873, 9.421634, 200
36.292798, 11.262006, 200
35.731530, 13.079002, 200
35.079233, 14.868001, 200
34.337305, 16.624439, 200
33.507375, 18.343823, 200
32.591293, 20.021741, 200
31.591134, 21.653873, 200
30.509188, 23.236005, 200
29.347957, 24.764035, 200
28.110148, 26.233987, 200
26.798668, 27.642022, 200
25.416618, 28.984445, 200
23.967281, 30.257717, 200
22.454120, 31.458464, 200
20.880768, 32.583485, 200
19.251017, 33.629761, 200
17.568811, 34.594463, 200
15.838236, 35.474960, 200
14.063510, 36.268825, 200
12.248972, 36.973845, 200
10.399074, 37.588020, 200
8.518367, 38.109578, 200
6.611491, 38.536972, 200
4.683164, 38.868888, 200
2.738169, 39.104251, 200
0.781344, 39.242222, 200
-1.182430, 39.282208, 200
-3.148245, 39.223858, 200
-5.111173, 39.067069, 200
-7.066281, 38.811985, 200
-9.008644, 38.458995, 200
-10.933356, 38.008739, 200
-12.835544, 37.462098, 200
-14.710378, 36.820202, 200
-16.553085, 36.084420, 200
-18.358960, 35.256362, 200
-20.123380, 34.337874, 200
-21.841815, 33.331031, 200
-23.509836, 32.238139, 200
-25.123134, 31.061723, 200
-26.677522, 29.804526, 200
-28.168955, 28.469501, 200
-29.593533, 27.059801, 200
-30.947515, 25.578777, 200
-32.227328, 24.029967, 200
-33.429578, 22.417088, 200
-34.551054, 20.744027, 200
-35.588744, 19.014831, 200
-36.539835, 17.233701, 200
-37.401728, 15.404975, 200
-38.172039, 13.533123, 200
-38.848611, 11.622734, 200
-39.429513, 9.678507, 200
-39.913054, 7.705235, 200
-40.297780, 5.707796, 200
-40.582484, 3.691142, 200
-40.766205, 1.660285, 200
-40.848235, -0.379716, 200
-40.828120, -2.423765, 200
-40.705659, -4.466746, 200
-40.480910, -6.503529, 200
-40.154188, -8.528993, 200
-39.726062, -10.538026, 200
-39.197360, -12.525552, 200
-38.569164, -14.486530, 200
-37.842808, -16.415979, 200
-37.019876, -18.308981, 200
-36.102197, -20.160700, 200
-35.091846, -21.966392, 200
-33.991130, -23.721415, 200
-32.802595, -25.421246, 200
-31.529008, -27.061488, 200
-30.173361, -28.637882, 200
-28.738855, -30.146322, 200
-27.228899, -31.582860, 200
-25.647100, -32.943721, 200
-23.997253, -34.225310, 200
-22.283333, -35.424223, 200
-20.509486, -36.537255, 200
-18.680017, -37.561409, 200
-16.799383, -38.493905, 200
-14.872179, -39.332185, 200
-12.903127, -40.073923, 200
-10.897067, -40.717029, 200
-8.858941, -41.259655, 200
-6.793787, -41.700203, 200
-4.706718, -42.037326, 200
-2.602918, -42.269934, 200
-0.487624, -42.397196, 200
1.633886, -42.418544, 200
3.756307, -42.333676, 200
5.874318, -42.142554, 200
7.982595, -41.845408, 200
10.075830, -41.442733, 200
12.148737, -40.935293, 200
14.196070, -40.324113, 200
16.212634, -39.610485, 200
18.193301, -38.795957, 200
20.133019, -37.882338, 200
22.026828, -36.871688, 200
23.869872, -35.766314, 200
25.657411, -34.568769, 200
27.384833, -33.281841, 200
29.047667, -31.908550, 200
30.641593, -30.452140, 200
32.162453, -28.916070, 200
33.606266, -27.304009, 200
34.969232, -25.619822, 200
36.247747, -23.867568, 200
37.438410, -22.051483, 200
38.538034, -20.175975, 200
39.543650, -18.245609, 200
40.452521, -16.265101, 200
41.262147, -14.239301, 200
41.970270, -12.173186, 200
42.574881, -10.071844, 200
43.074227, -7.940464, 200
43.466816, -5.784322, 200
43.751420, -3.608768, 200
43.927080, -1.419213, 200
43.993106, 0.778885, 200
43.949083, 2.980033, 200
43.794873, 5.178719, 200
43.530611, 7.369424, 200
43.156711, 9.546637, 200
42.673863, 11.704869, 200
42.083030, 13.838664, 200
41.385450, 15.942618, 200
40.582631, 18.011387, 200
39.676349, 20.039706, 200
38.668644, 22.022397, 200
37.561814, 23.954386, 200
36.358412, 25.830716, 200
35.061238, 27.646556, 200
33.673335, 29.397220, 200
32.197979, 31.078170, 200
30.638673, 32.685038, 200
28.999141, 34.213628, 200
27.283313, 35.659933, 200
25.495322, 37.020144, 200
23.639489, 38.290659, 200
21.720318, 39.468092, 200
19.742478, 40.549286, 200
17.710799, 41.531315, 200
15.630254, 42.411498, 200
13.505953, 43.187402, 200
11.343124, 43.856853, 200
9.147104, 44.417936, 200
6.923325, 44.869005, 200
4.677303, 45.208687, 200
2.414618, 45.435885, 200
0.140908, 45.549782, 200
-2.138153, 45.549844, 200
-4.416862, 45.435821, 200
-6.689506, 45.207748, 200
-8.950373, 44.865948, 200
-11.193771, 44.411029, 200
-13.414036, 43.843884, 200
-15.605552, 43.165689, 200
-17.762763, 42.377904, 200
-19.880185, 41.482264, 200
-21.952425, 40.480780, 200
-23.974188, 39.375732, 200
-25.940297, 38.169667, 200
-27.845703, 36.865388, 200
-29.685497, 35.465952, 200
-31.454925, 33.974662, 200
-33.149400, 32.395058, 200
-34.764512, 30.730908, 200
-36.296041, 28.986203, 200
-37.739967, 27.165141, 200
-39.092483, 25.272125, 200
-40.350001, 23.311744, 200
-41.509166, 21.288768, 200
-42.566860, 19.208135, 200
-43.520215, 17.074935, 200
-44.366617, 14.894405, 200
-45.103717, 12.671908, 200
-45.729432, 10.412926, 200
-46.241958, 8.123044, 200
-46.639767, 5.807937, 200
-46.921619, 3.473353, 200
-47.086560, 1.125103, 200
-47.133929, -1.230956, 200
-47.063357, -3.588934, 200
-46.874771, -5.942925, 200
-46.568394, -8.287020, 200
-46.144744, -10.615322, 200
-45.604637, -12.921963, 200
-44.949178, -15.201114, 200
-44.179770, -17.447004, 200
-43.298099, -19.653935, 200
-42.306139, -21.816292, 200
-41.206146, -23.928561, 200
-40.000649, -25.985344, 200
-38.692448, -27.981368, 200
-37.284608, -29.911503, 200
-35.780448, -31.770774, 200
-34.183537, -33.554371, 200
-32.497684, -35.257667, 200
-30.726928, -36.876224, 200
-28.875532, -38.405809, 200
-26.947967, -39.842403, 200
-24.948906, -41.182212, 200
-22.883212, -42.421676, 200
